negative,topic,hour,tod,region
0,1,2.0,Overnight,Inner Mongolia
0,1,1.0,Overnight,Guangdong
0,3,1.0,Overnight,Xinjiang
0,5,1.0,Overnight,Anhui
0,3,1.0,Overnight,Zhejiang
0,3,1.0,Overnight,Heilongjiang
0,3,1.0,Overnight,Sichuan
0,5,1.0,Overnight,Shandong
0,3,1.0,Overnight,Tianjin
0,3,0.0,Overnight,Hunan
0,3,0.0,Overnight,Sichuan
0,5,0.0,Overnight,Zhejiang
1,5,0.0,Overnight,Anhui
0,1,0.0,Overnight,Zhejiang
0,6,0.0,Overnight,Hubei
0,3,0.0,Overnight,Hebei
0,5,0.0,Overnight,Shandong
0,3,0.0,Overnight,Guangdong
0,3,0.0,Overnight,Guangdong
0,3,0.0,Overnight,Shanghai
0,3,0.0,Overnight,Anhui
0,3,0.0,Overnight,Tianjin
1,3,23.0,Evening,Beijing
0,5,23.0,Evening,Guangdong
0,3,23.0,Evening,Guangdong
0,3,23.0,Evening,Shanghai
0,1,23.0,Evening,Guangdong
1,3,23.0,Evening,Guangxi
0,3,23.0,Evening,Liaoning
0,3,23.0,Evening,Jiangsu
0,1,23.0,Evening,Liaoning
0,3,23.0,Evening,Sichuan
0,7,23.0,Evening,Beijing
0,7,23.0,Evening,Heilongjiang
0,3,22.0,Evening,Hubei
1,5,22.0,Evening,Beijing
0,5,22.0,Evening,Sichuan
0,6,22.0,Evening,Gansu
0,3,22.0,Evening,Zhejiang
1,1,22.0,Evening,Hubei
0,3,22.0,Evening,Guangdong
0,3,22.0,Evening,Hubei
0,3,21.0,Evening,Liaoning
0,1,21.0,Evening,Beijing
1,3,21.0,Evening,Zhejiang
1,3,21.0,Evening,Shanghai
1,3,21.0,Evening,Jiangxi
1,3,21.0,Evening,Jiangsu
0,3,21.0,Evening,Sichuan
1,3,21.0,Evening,Jiangsu
1,5,21.0,Evening,Guangxi
0,3,21.0,Evening,Hebei
0,3,20.0,Evening,Hubei
0,3,20.0,Evening,Heilongjiang
0,7,20.0,Evening,Xinjiang
0,3,20.0,Evening,Shanxi
0,7,20.0,Evening,Shandong
0,3,20.0,Evening,Fujian
1,6,20.0,Evening,Jiangsu
1,3,20.0,Evening,Shandong
0,4,20.0,Evening,Hubei
0,4,20.0,Evening,Ningxia
0,3,20.0,Evening,Zhejiang
0,3,20.0,Evening,Beijing
0,7,20.0,Evening,Sichuan
0,3,19.0,Evening,Ningxia
0,1,19.0,Evening,Yunnan
0,3,19.0,Evening,Beijing
0,3,19.0,Evening,Inner Mongolia
0,3,18.0,Evening,Zhejiang
0,3,18.0,Evening,Jilin
1,7,18.0,Evening,Fujian
0,3,18.0,Evening,Fujian
0,7,18.0,Evening,Tianjin
0,6,18.0,Evening,Fujian
0,1,17.0,Afternoon,Sichuan
0,3,17.0,Afternoon,Yunnan
0,3,17.0,Afternoon,Guangdong
0,3,17.0,Afternoon,Liaoning
0,7,17.0,Afternoon,Henan
0,6,17.0,Afternoon,Jiangsu
1,3,17.0,Afternoon,Jiangxi
0,1,17.0,Afternoon,Tianjin
1,3,16.0,Afternoon,Henan
0,3,16.0,Afternoon,Shanghai
0,3,16.0,Afternoon,Shanxi
0,1,16.0,Afternoon,Guangdong
0,3,16.0,Afternoon,Hunan
1,6,16.0,Afternoon,Guangdong
0,3,16.0,Afternoon,Singapore
0,3,16.0,Afternoon,Jilin
0,3,15.0,Afternoon,Shanghai
0,3,15.0,Afternoon,Yunnan
0,2,15.0,Afternoon,Guangdong
0,2,15.0,Afternoon,Guangdong
0,1,15.0,Afternoon,Guangdong
0,6,15.0,Afternoon,Zhejiang
0,3,15.0,Afternoon,Shandong
0,6,14.0,Afternoon,Shanxi
0,3,14.0,Afternoon,Jiangsu
0,3,14.0,Afternoon,Xinjiang
0,3,14.0,Afternoon,Hunan
0,3,14.0,Afternoon,Zhejiang
1,3,14.0,Afternoon,Hubei
0,3,13.0,Afternoon,Sichuan
0,1,13.0,Afternoon,Henan
1,7,13.0,Afternoon,Shandong
0,3,13.0,Afternoon,Yunnan
0,4,13.0,Afternoon,Guangdong
1,3,13.0,Afternoon,Hebei
0,3,12.0,Afternoon,Zhejiang
0,5,12.0,Afternoon,Zhejiang
0,3,12.0,Afternoon,Henan
0,3,12.0,Afternoon,United States
1,3,12.0,Afternoon,Chongqing
0,3,12.0,Afternoon,Jiangsu
0,3,12.0,Afternoon,Anhui
0,3,11.0,Morning,Henan
0,7,11.0,Morning,Hunan
0,3,11.0,Morning,Guangdong
1,1,11.0,Morning,United States
0,1,11.0,Morning,Hebei
0,6,11.0,Morning,Henan
0,3,11.0,Morning,Liaoning
0,5,11.0,Morning,Jiangsu
0,3,11.0,Morning,Guangdong
0,3,11.0,Morning,Canada
0,5,10.0,Morning,Beijing
0,3,10.0,Morning,Shandong
1,3,10.0,Morning,Guangdong
1,5,10.0,Morning,Zhejiang
0,6,10.0,Morning,Shanxi
0,3,10.0,Morning,Anhui
0,7,9.0,Morning,Sichuan
1,8,9.0,Morning,Shaanxi
0,3,8.0,Morning,Spain
0,3,8.0,Morning,Shanghai
0,3,8.0,Morning,Shandong
0,3,8.0,Morning,Zhejiang
0,3,8.0,Morning,Jilin
0,3,7.0,Morning,Australia
0,3,7.0,Morning,Anhui
0,3,6.0,Morning,Shaanxi
0,3,6.0,Morning,Jiangsu
0,3,5.0,Overnight,Canada
0,5,5.0,Overnight,United States
0,3,5.0,Overnight,Henan
0,3,5.0,Overnight,Shaanxi
0,3,5.0,Overnight,Henan
0,7,4.0,Overnight,Zhejiang
0,3,4.0,Overnight,Liaoning
0,1,4.0,Overnight,Jiangsu
1,3,4.0,Overnight,Jilin
0,3,4.0,Overnight,Guangdong
0,1,4.0,Overnight,Hunan
0,3,3.0,Overnight,Guangdong
1,3,3.0,Overnight,Jiangxi
1,3,3.0,Overnight,Fujian
0,6,3.0,Overnight,Hebei
0,3,3.0,Overnight,Jiangsu
0,1,3.0,Overnight,Guangxi
0,3,3.0,Overnight,Fujian
1,3,3.0,Overnight,Guizhou
0,3,3.0,Overnight,Jiangsu
1,3,3.0,Overnight,Xinjiang
0,3,2.0,Overnight,Malaysia
1,3,2.0,Overnight,Shaanxi
0,5,2.0,Overnight,Guangdong
0,3,2.0,Overnight,Zhejiang
0,3,2.0,Overnight,Hunan
0,3,2.0,Overnight,Tianjin
1,3,2.0,Overnight,Zhejiang
1,3,2.0,Overnight,Sichuan
0,3,2.0,Overnight,Guangdong
0,3,2.0,Overnight,Inner Mongolia
0,3,2.0,Overnight,Guangdong
0,3,2.0,Overnight,Shandong
0,4,2.0,Overnight,Jiangxi
0,4,2.0,Overnight,Sichuan
1,3,2.0,Overnight,Chongqing
0,3,2.0,Overnight,Hunan
0,3,2.0,Overnight,Shanxi
1,3,2.0,Overnight,Hebei
1,3,1.0,Overnight,Tianjin
0,3,1.0,Overnight,France
0,3,1.0,Overnight,Xinjiang
1,3,1.0,Overnight,Zhejiang
0,5,1.0,Overnight,Beijing
0,3,1.0,Overnight,Guangdong
0,6,1.0,Overnight,Shanghai
0,3,1.0,Overnight,Shanghai
0,3,1.0,Overnight,Shandong
0,6,1.0,Overnight,Guangdong
0,3,1.0,Overnight,Guangxi
1,3,1.0,Overnight,Tianjin
0,3,1.0,Overnight,Shanghai
1,1,1.0,Overnight,Hunan
1,3,1.0,Overnight,Guizhou
0,3,1.0,Overnight,Shaanxi
0,3,1.0,Overnight,Beijing
0,3,1.0,Overnight,Beijing
0,2,1.0,Overnight,Shanghai
0,1,1.0,Overnight,Guangxi
1,3,1.0,Overnight,Shandong
1,3,1.0,Overnight,Shandong
0,4,1.0,Overnight,Jiangxi
0,1,1.0,Overnight,Shanghai
0,1,1.0,Overnight,Henan
1,3,1.0,Overnight,Tianjin
0,3,1.0,Overnight,Zhejiang
1,6,1.0,Overnight,Shaanxi
0,1,1.0,Overnight,United States
0,4,1.0,Overnight,United States
1,3,1.0,Overnight,Guangxi
1,3,1.0,Overnight,Zhejiang
0,5,1.0,Overnight,Hong Kong
0,3,1.0,Overnight,Hebei
0,3,1.0,Overnight,Chongqing
0,3,1.0,Overnight,Jiangxi
0,3,1.0,Overnight,Henan
1,3,1.0,Overnight,Jiangsu
1,3,1.0,Overnight,Guangdong
1,3,1.0,Overnight,Zhejiang
0,3,1.0,Overnight,Inner Mongolia
0,3,1.0,Overnight,Guangxi
0,3,1.0,Overnight,Sichuan
1,3,1.0,Overnight,Shanghai
0,6,0.0,Overnight,Beijing
0,3,0.0,Overnight,Qinghai
0,1,0.0,Overnight,Guangdong
0,3,0.0,Overnight,Jiangsu
0,1,0.0,Overnight,Shandong
0,3,0.0,Overnight,Jiangxi
1,3,0.0,Overnight,Sichuan
1,3,0.0,Overnight,Guangdong
1,3,0.0,Overnight,Fujian
1,3,0.0,Overnight,Guangxi
0,5,0.0,Overnight,Yunnan
0,3,0.0,Overnight,Jiangsu
0,3,0.0,Overnight,Guangdong
0,3,0.0,Overnight,Fujian
0,6,0.0,Overnight,Beijing
0,7,0.0,Overnight,Shandong
0,4,0.0,Overnight,Jiangxi
0,5,0.0,Overnight,Beijing
0,3,0.0,Overnight,Beijing
0,3,0.0,Overnight,Shanxi
0,3,0.0,Overnight,Tianjin
0,3,0.0,Overnight,Jilin
0,6,0.0,Overnight,Shandong
0,3,0.0,Overnight,Yunnan
0,3,0.0,Overnight,Shandong
0,3,0.0,Overnight,Guangdong
0,7,0.0,Overnight,Zhejiang
0,3,0.0,Overnight,Beijing
1,3,0.0,Overnight,Shanghai
0,4,0.0,Overnight,Shanxi
0,3,0.0,Overnight,Fujian
0,4,0.0,Overnight,Jiangsu
0,3,0.0,Overnight,Beijing
0,3,0.0,Overnight,Shanghai
1,3,0.0,Overnight,Shanxi
0,3,0.0,Overnight,Guangdong
1,3,0.0,Overnight,Sichuan
0,3,0.0,Overnight,Chongqing
1,3,0.0,Overnight,Guangxi
0,3,0.0,Overnight,Shandong
1,3,0.0,Overnight,Japan
0,3,0.0,Overnight,Shanghai
0,5,0.0,Overnight,Yunnan
0,3,0.0,Overnight,Guangxi
1,3,0.0,Overnight,Shandong
0,4,0.0,Overnight,Shandong
0,7,0.0,Overnight,Henan
0,3,0.0,Overnight,Anhui
0,3,0.0,Overnight,Fujian
0,3,23.0,Evening,Jiangsu
0,3,23.0,Evening,Shaanxi
1,3,23.0,Evening,Shanghai
0,3,23.0,Evening,Jiangsu
1,3,23.0,Evening,Jiangxi
0,3,23.0,Evening,Jilin
1,3,23.0,Evening,Tianjin
1,3,23.0,Evening,Henan
0,3,23.0,Evening,Tianjin
0,5,23.0,Evening,Sichuan
0,3,23.0,Evening,Jiangsu
0,7,23.0,Evening,Guangdong
0,1,23.0,Evening,Tianjin
1,3,23.0,Evening,Xinjiang
0,5,23.0,Evening,Beijing
0,4,23.0,Evening,Qinghai
0,2,23.0,Evening,Henan
0,5,23.0,Evening,Anhui
0,3,23.0,Evening,Henan
0,3,23.0,Evening,Shandong
0,5,23.0,Evening,Chongqing
1,3,23.0,Evening,Hubei
0,3,23.0,Evening,Heilongjiang
0,3,23.0,Evening,Hunan
0,5,23.0,Evening,Shandong
0,3,23.0,Evening,Henan
0,3,23.0,Evening,Zhejiang
0,5,23.0,Evening,Shandong
1,3,23.0,Evening,Shanxi
0,1,23.0,Evening,Jiangsu
0,5,23.0,Evening,Shanghai
1,6,23.0,Evening,Australia
1,3,23.0,Evening,Yunnan
0,4,23.0,Evening,Shanghai
0,3,23.0,Evening,Guangdong
0,3,23.0,Evening,Shanghai
0,8,23.0,Evening,Guangdong
0,5,23.0,Evening,Zhejiang
1,3,23.0,Evening,Beijing
0,3,23.0,Evening,Hubei
0,3,23.0,Evening,Inner Mongolia
0,3,23.0,Evening,Shanghai
0,6,23.0,Evening,Anhui
0,3,23.0,Evening,Yunnan
0,3,23.0,Evening,Guizhou
0,4,23.0,Evening,Shaanxi
0,3,23.0,Evening,Sichuan
0,6,23.0,Evening,Sichuan
0,3,23.0,Evening,Hong Kong
0,3,23.0,Evening,Yunnan
0,3,23.0,Evening,Sichuan
0,3,23.0,Evening,Shanghai
0,5,23.0,Evening,Shandong
0,3,23.0,Evening,Guangdong
0,3,23.0,Evening,Jiangxi
0,5,23.0,Evening,Zhejiang
1,3,23.0,Evening,Zhejiang
0,3,23.0,Evening,Liaoning
0,3,23.0,Evening,Henan
0,3,23.0,Evening,Henan
0,4,23.0,Evening,Chongqing
1,3,23.0,Evening,South Korea
1,3,23.0,Evening,Sichuan
0,3,23.0,Evening,Hubei
1,3,23.0,Evening,Hubei
0,3,23.0,Evening,Yunnan
0,3,23.0,Evening,Shaanxi
0,3,23.0,Evening,Jiangsu
1,3,23.0,Evening,Hubei
0,3,23.0,Evening,Hebei
0,3,23.0,Evening,Shandong
1,3,23.0,Evening,Jiangxi
1,3,23.0,Evening,Liaoning
0,3,23.0,Evening,Zhejiang
0,7,23.0,Evening,Zhejiang
0,3,23.0,Evening,Liaoning
0,3,22.0,Evening,Sichuan
0,3,22.0,Evening,Zhejiang
0,4,22.0,Evening,Anhui
0,3,22.0,Evening,Shandong
0,3,22.0,Evening,Shandong
0,3,22.0,Evening,Beijing
0,3,22.0,Evening,Guangdong
0,7,22.0,Evening,Beijing
0,5,22.0,Evening,Shanghai
0,3,22.0,Evening,Sichuan
0,3,22.0,Evening,Beijing
1,3,22.0,Evening,Shandong
0,3,22.0,Evening,Shandong
0,3,22.0,Evening,Jiangsu
0,3,22.0,Evening,Fujian
0,3,22.0,Evening,Hubei
0,5,22.0,Evening,Shandong
0,3,22.0,Evening,Guangdong
0,3,22.0,Evening,Henan
0,3,22.0,Evening,Jiangsu
0,6,22.0,Evening,Heilongjiang
0,1,22.0,Evening,Beijing
0,3,22.0,Evening,Heilongjiang
0,3,22.0,Evening,Shandong
0,3,22.0,Evening,Hebei
0,5,22.0,Evening,Sichuan
0,3,22.0,Evening,Shandong
0,3,22.0,Evening,Zhejiang
0,5,22.0,Evening,Sichuan
0,3,22.0,Evening,Liaoning
1,3,22.0,Evening,Zhejiang
0,3,22.0,Evening,Hebei
0,5,22.0,Evening,Guangdong
0,5,22.0,Evening,Inner Mongolia
1,1,22.0,Evening,Fujian
0,7,22.0,Evening,Hunan
0,6,22.0,Evening,Yunnan
1,3,22.0,Evening,Shanghai
0,3,22.0,Evening,Tianjin
1,3,22.0,Evening,Guangdong
0,3,22.0,Evening,Guangdong
0,3,22.0,Evening,Anhui
0,4,22.0,Evening,Beijing
0,3,22.0,Evening,Beijing
0,3,22.0,Evening,Zhejiang
0,3,22.0,Evening,Guangdong
0,5,22.0,Evening,Guangdong
1,3,22.0,Evening,Hubei
1,3,22.0,Evening,Jiangsu
0,3,22.0,Evening,Jiangsu
1,3,22.0,Evening,Yunnan
0,3,22.0,Evening,Jiangxi
0,3,22.0,Evening,Liaoning
1,3,22.0,Evening,Zhejiang
1,3,22.0,Evening,Sichuan
0,7,22.0,Evening,Japan
0,3,22.0,Evening,Hubei
1,6,22.0,Evening,Shaanxi
0,3,22.0,Evening,Tianjin
1,3,22.0,Evening,Zhejiang
0,3,22.0,Evening,Sichuan
0,3,22.0,Evening,Inner Mongolia
0,3,22.0,Evening,Zhejiang
0,3,22.0,Evening,Jiangsu
0,1,22.0,Evening,Shandong
0,3,22.0,Evening,Hebei
0,3,22.0,Evening,Zhejiang
0,4,22.0,Evening,Shanghai
1,3,22.0,Evening,Zhejiang
0,3,22.0,Evening,Beijing
0,3,22.0,Evening,Inner Mongolia
0,3,22.0,Evening,Liaoning
0,3,22.0,Evening,Liaoning
0,5,22.0,Evening,Chongqing
0,3,22.0,Evening,Hainan
0,3,22.0,Evening,Shaanxi
0,3,22.0,Evening,Hunan
0,3,22.0,Evening,Zhejiang
0,6,22.0,Evening,Shaanxi
0,7,22.0,Evening,Hunan
0,3,22.0,Evening,Zhejiang
0,3,22.0,Evening,Beijing
0,6,22.0,Evening,Hebei
0,3,22.0,Evening,Hong Kong
0,3,22.0,Evening,Shanghai
0,3,22.0,Evening,Jiangsu
1,3,22.0,Evening,Guangdong
0,5,22.0,Evening,Liaoning
0,2,22.0,Evening,Tianjin
1,3,22.0,Evening,Anhui
1,3,22.0,Evening,Liaoning
0,3,22.0,Evening,Shandong
0,3,22.0,Evening,Hunan
0,3,22.0,Evening,Shanghai
0,3,21.0,Evening,Hong Kong
0,3,21.0,Evening,Jiangsu
0,5,21.0,Evening,Henan
0,3,21.0,Evening,Hubei
1,6,21.0,Evening,Guizhou
0,6,21.0,Evening,Hebei
1,3,21.0,Evening,Shanxi
0,5,21.0,Evening,Shandong
1,3,21.0,Evening,Fujian
0,3,21.0,Evening,Jiangsu
0,3,21.0,Evening,Hunan
0,3,21.0,Evening,Tianjin
0,1,21.0,Evening,Henan
0,3,21.0,Evening,Guangdong
0,3,21.0,Evening,Tianjin
0,3,21.0,Evening,Guangdong
1,3,21.0,Evening,Guangdong
1,3,21.0,Evening,Germany
1,3,21.0,Evening,Shanxi
0,3,21.0,Evening,Hebei
1,3,21.0,Evening,Sichuan
0,3,21.0,Evening,Jiangsu
0,1,21.0,Evening,Tianjin
0,3,21.0,Evening,Henan
0,3,21.0,Evening,Hainan
0,7,21.0,Evening,Zhejiang
0,3,21.0,Evening,Sichuan
0,7,21.0,Evening,Shandong
0,3,21.0,Evening,Guangdong
0,5,21.0,Evening,Shanxi
0,5,21.0,Evening,Jiangsu
0,3,21.0,Evening,United States
0,3,21.0,Evening,Jiangsu
1,5,21.0,Evening,Fujian
0,7,21.0,Evening,Guangxi
1,3,21.0,Evening,Sichuan
0,3,21.0,Evening,Jiangxi
0,3,21.0,Evening,Guangdong
0,5,21.0,Evening,Sichuan
0,3,21.0,Evening,Guangdong
1,3,21.0,Evening,Guangdong
0,3,21.0,Evening,Hunan
1,3,21.0,Evening,Anhui
0,3,21.0,Evening,Jilin
0,7,21.0,Evening,Shaanxi
0,3,21.0,Evening,Zhejiang
1,3,21.0,Evening,Zhejiang
0,3,21.0,Evening,Shandong
0,3,21.0,Evening,Beijing
0,3,21.0,Evening,Shandong
0,3,21.0,Evening,Jiangxi
0,1,21.0,Evening,South Korea
0,3,21.0,Evening,Hebei
0,3,21.0,Evening,Shandong
0,1,21.0,Evening,Beijing
0,3,21.0,Evening,Zhejiang
0,3,21.0,Evening,Guangxi
0,3,21.0,Evening,Beijing
1,3,21.0,Evening,Henan
1,3,21.0,Evening,Liaoning
0,3,21.0,Evening,Henan
0,3,21.0,Evening,Fujian
0,3,21.0,Evening,Shanghai
1,6,21.0,Evening,Hunan
1,3,21.0,Evening,Shanghai
0,7,21.0,Evening,Zhejiang
0,3,21.0,Evening,Sichuan
0,3,21.0,Evening,Guangdong
0,3,21.0,Evening,Henan
0,7,21.0,Evening,Guangdong
0,3,21.0,Evening,Zhejiang
0,3,21.0,Evening,Zhejiang
0,5,21.0,Evening,Heilongjiang
1,3,21.0,Evening,Shanghai
1,3,21.0,Evening,Beijing
1,3,21.0,Evening,Heilongjiang
0,3,21.0,Evening,Heilongjiang
0,3,21.0,Evening,Beijing
1,3,21.0,Evening,Chongqing
0,3,21.0,Evening,Shandong
0,6,21.0,Evening,Hunan
0,3,21.0,Evening,Shanghai
1,3,21.0,Evening,Shanghai
0,5,21.0,Evening,Shanghai
0,1,21.0,Evening,Shandong
0,3,21.0,Evening,Jiangsu
0,3,21.0,Evening,Shandong
0,7,21.0,Evening,Zhejiang
0,3,21.0,Evening,Beijing
0,2,21.0,Evening,Australia
0,1,21.0,Evening,Zhejiang
1,3,21.0,Evening,Heilongjiang
0,5,21.0,Evening,Shanghai
0,5,21.0,Evening,Guangdong
0,3,21.0,Evening,Beijing
0,3,21.0,Evening,Jiangxi
0,5,21.0,Evening,Shanghai
0,3,20.0,Evening,Australia
0,5,20.0,Evening,Henan
0,3,20.0,Evening,Guangdong
0,3,20.0,Evening,Guangdong
0,3,20.0,Evening,Guangxi
0,3,20.0,Evening,Hunan
0,3,20.0,Evening,Netherlands
1,3,20.0,Evening,Shanghai
0,5,20.0,Evening,Malaysia
1,3,20.0,Evening,Jilin
0,3,20.0,Evening,Tianjin
0,5,20.0,Evening,Shaanxi
0,3,20.0,Evening,Jilin
0,8,20.0,Evening,Henan
0,3,20.0,Evening,Zhejiang
0,3,20.0,Evening,Jiangsu
0,1,20.0,Evening,Sichuan
0,5,20.0,Evening,Guangdong
0,3,20.0,Evening,Sichuan
0,3,20.0,Evening,Xinjiang
0,3,20.0,Evening,Shanghai
0,1,20.0,Evening,Beijing
1,1,20.0,Evening,Guangdong
0,3,20.0,Evening,Beijing
1,3,20.0,Evening,Hubei
0,3,20.0,Evening,Zhejiang
0,3,20.0,Evening,Shandong
0,3,20.0,Evening,Heilongjiang
0,8,20.0,Evening,Shanghai
0,1,20.0,Evening,Macau
1,3,20.0,Evening,Tianjin
0,5,20.0,Evening,Jiangsu
0,1,20.0,Evening,Shanxi
0,3,20.0,Evening,Heilongjiang
0,3,20.0,Evening,Fujian
1,3,20.0,Evening,Hunan
1,3,20.0,Evening,Hubei
0,5,20.0,Evening,Sichuan
0,3,20.0,Evening,Beijing
1,3,20.0,Evening,Chongqing
0,1,20.0,Evening,Sichuan
0,3,20.0,Evening,Guangdong
0,3,20.0,Evening,Yunnan
1,6,20.0,Evening,Taiwan
0,1,20.0,Evening,Guangdong
0,5,20.0,Evening,Shandong
0,5,20.0,Evening,Inner Mongolia
0,3,20.0,Evening,Shanghai
1,3,20.0,Evening,Anhui
0,3,20.0,Evening,Hunan
0,3,20.0,Evening,Henan
0,3,20.0,Evening,Hubei
0,1,20.0,Evening,Guangxi
0,6,20.0,Evening,Guangxi
1,3,20.0,Evening,Guangdong
0,7,20.0,Evening,Hebei
0,3,20.0,Evening,Guangdong
0,3,20.0,Evening,Guangdong
0,3,20.0,Evening,Zhejiang
0,3,20.0,Evening,Guangdong
0,5,20.0,Evening,Anhui
0,3,20.0,Evening,Hubei
0,4,20.0,Evening,Shaanxi
0,3,20.0,Evening,Sichuan
1,3,20.0,Evening,Beijing
0,3,20.0,Evening,Shaanxi
0,3,20.0,Evening,Heilongjiang
0,3,20.0,Evening,Hebei
0,3,20.0,Evening,Jiangsu
0,3,20.0,Evening,Hong Kong
0,3,20.0,Evening,Shandong
0,1,20.0,Evening,Zhejiang
0,3,20.0,Evening,Hubei
0,3,20.0,Evening,Hebei
0,3,20.0,Evening,Ningxia
1,5,20.0,Evening,Shandong
1,3,20.0,Evening,Anhui
0,1,20.0,Evening,Shandong
1,3,20.0,Evening,Guangdong
0,3,20.0,Evening,Zhejiang
0,6,20.0,Evening,Guangdong
0,5,20.0,Evening,Liaoning
0,3,20.0,Evening,Liaoning
0,1,20.0,Evening,Jiangsu
1,3,20.0,Evening,Shanghai
0,1,20.0,Evening,Hubei
1,3,20.0,Evening,Zhejiang
0,1,20.0,Evening,Zhejiang
1,3,20.0,Evening,Tianjin
0,3,20.0,Evening,Shandong
0,6,20.0,Evening,Hubei
0,5,20.0,Evening,Henan
0,3,20.0,Evening,Anhui
0,1,20.0,Evening,Shanxi
1,3,20.0,Evening,Jiangxi
1,3,20.0,Evening,Shanghai
0,6,20.0,Evening,Shandong
0,3,20.0,Evening,Chongqing
1,3,20.0,Evening,Shaanxi
0,3,20.0,Evening,Guangdong
0,3,20.0,Evening,Jilin
0,3,20.0,Evening,Sichuan
0,3,20.0,Evening,Jiangxi
0,1,20.0,Evening,Hebei
0,1,20.0,Evening,Chongqing
0,3,20.0,Evening,Henan
0,3,20.0,Evening,Beijing
0,6,20.0,Evening,Jiangsu
0,3,20.0,Evening,Shanghai
0,3,20.0,Evening,Australia
0,5,20.0,Evening,Sichuan
0,1,20.0,Evening,Jilin
0,3,20.0,Evening,Australia
0,5,20.0,Evening,Jiangsu
0,1,20.0,Evening,Guizhou
0,3,20.0,Evening,Jiangxi
1,4,20.0,Evening,Shanxi
0,5,20.0,Evening,Hebei
0,3,20.0,Evening,Beijing
0,2,20.0,Evening,Guangdong
0,3,20.0,Evening,Heilongjiang
0,4,20.0,Evening,United States
0,4,20.0,Evening,Guangxi
0,5,20.0,Evening,Guangdong
1,6,20.0,Evening,Beijing
0,3,20.0,Evening,Shaanxi
0,3,20.0,Evening,Taiwan
0,3,20.0,Evening,Liaoning
1,3,20.0,Evening,Beijing
1,3,20.0,Evening,Guangdong
1,3,20.0,Evening,Zhejiang
0,3,20.0,Evening,Sichuan
0,7,20.0,Evening,Beijing
1,3,20.0,Evening,Jiangsu
1,3,20.0,Evening,Zhejiang
0,3,20.0,Evening,Shanghai
0,7,20.0,Evening,Shanghai
1,6,20.0,Evening,United States
0,3,20.0,Evening,Hubei
0,3,20.0,Evening,Shandong
0,3,20.0,Evening,Guangdong
0,5,20.0,Evening,Guangdong
0,4,20.0,Evening,Zhejiang
0,3,20.0,Evening,Taiwan
1,3,20.0,Evening,Anhui
0,3,20.0,Evening,Guangdong
1,3,20.0,Evening,Jiangsu
0,5,20.0,Evening,Yunnan
0,3,20.0,Evening,Shandong
0,7,20.0,Evening,Shaanxi
0,3,20.0,Evening,Heilongjiang
0,6,19.0,Evening,Zhejiang
0,3,19.0,Evening,Jiangsu
0,3,19.0,Evening,Guangxi
0,6,19.0,Evening,Guangdong
0,1,19.0,Evening,Chongqing
0,3,19.0,Evening,Shaanxi
0,3,19.0,Evening,Hunan
0,3,19.0,Evening,Hunan
1,3,19.0,Evening,Beijing
1,3,19.0,Evening,United States
0,7,19.0,Evening,Guangdong
0,6,19.0,Evening,Shanghai
0,3,19.0,Evening,Chongqing
0,3,19.0,Evening,Jiangsu
0,6,19.0,Evening,Chongqing
1,3,19.0,Evening,Jiangxi
0,3,19.0,Evening,Zhejiang
0,7,19.0,Evening,Yunnan
0,1,19.0,Evening,Jiangsu
1,3,19.0,Evening,Anhui
0,3,19.0,Evening,Jiangsu
0,3,19.0,Evening,Shandong
0,3,19.0,Evening,Guangdong
0,3,19.0,Evening,Guangdong
1,6,19.0,Evening,Hubei
0,3,19.0,Evening,Guangdong
0,3,19.0,Evening,Inner Mongolia
0,3,19.0,Evening,Japan
0,5,19.0,Evening,Henan
0,6,19.0,Evening,Anhui
0,8,19.0,Evening,Zhejiang
0,3,19.0,Evening,Sichuan
0,5,19.0,Evening,Shandong
1,3,19.0,Evening,Yunnan
0,3,19.0,Evening,Tianjin
0,3,19.0,Evening,Guizhou
1,3,19.0,Evening,Henan
1,3,19.0,Evening,Liaoning
1,3,19.0,Evening,Jiangsu
1,6,19.0,Evening,Guangdong
0,4,19.0,Evening,Henan
1,3,19.0,Evening,Anhui
0,3,19.0,Evening,Hunan
0,3,19.0,Evening,Hunan
0,3,19.0,Evening,Guangdong
1,6,19.0,Evening,Guizhou
1,3,19.0,Evening,Shandong
0,3,19.0,Evening,Anhui
0,2,19.0,Evening,Zhejiang
1,3,19.0,Evening,Chongqing
1,5,19.0,Evening,Shaanxi
0,3,19.0,Evening,Jiangsu
1,3,19.0,Evening,Beijing
0,3,19.0,Evening,Inner Mongolia
0,3,19.0,Evening,Zhejiang
1,3,19.0,Evening,Liaoning
1,3,19.0,Evening,Beijing
1,3,19.0,Evening,Shandong
1,3,19.0,Evening,Shandong
0,3,19.0,Evening,Guangdong
0,3,19.0,Evening,Chongqing
1,3,19.0,Evening,Guangdong
0,3,19.0,Evening,Jilin
0,3,19.0,Evening,Hebei
0,7,19.0,Evening,France
1,3,19.0,Evening,Heilongjiang
0,4,19.0,Evening,Sichuan
1,3,19.0,Evening,Jiangsu
0,1,19.0,Evening,Guangdong
1,3,19.0,Evening,Jiangsu
0,3,19.0,Evening,Jiangsu
0,6,19.0,Evening,Shandong
0,5,19.0,Evening,Chongqing
0,3,19.0,Evening,Hong Kong
0,6,19.0,Evening,Sichuan
0,3,19.0,Evening,Beijing
